origin,dest,year,month,carrier,passengers,seats,departures_performed,distance_miles
ATL,MHT,2025,4,AS,22715,24310,187,951.4
ATL,MHT,2025,5,AS,21768,23125,185,951.4
ATL,MHT,2025,6,AS,24662,31706,191,951.4
ATL,MHT,2025,7,AS,19020,25116,182,951.4
ATL,MHT,2025,8,AS,25586,30267,177,951.4
ATL,MHT,2025,9,AS,24863,29452,199,951.4
ATL,MHT,2025,10,AS,27581,29359,187,951.4
ATL,MHT,2025,11,AS,23191,28290,205,951.4
ATL,MHT,2025,12,AS,24185,30600,180,951.4
ATL,MHT,2026,1,AS,21578,29516,188,951.4
ATL,MHT,2026,2,AS,23992,29925,175,951.4
ATL,MHT,2026,3,AS,26376,30758,182,951.4
ATL,MHT,2026,4,AS,21013,24705,183,951.4
ATL,MHT,2026,5,AS,26541,28938,182,951.4
ATL,MIA,2024,6,DL,9655,11850,79,595.8
ATL,MIA,2024,7,DL,10583,12160,76,595.8
ATL,MIA,2024,8,DL,7803,9348,76,595.8
ATL,MIA,2024,9,DL,10426,12320,80,595.8
ATL,MIA,2024,10,DL,10899,13855,85,595.8
ATL,MIA,2024,11,DL,8331,10564,76,595.8
ATL,MIA,2024,12,DL,9978,11534,73,595.8
ATL,MIA,2025,1,DL,7602,9636,73,595.8
ATL,MIA,2025,2,DL,10054,11850,79,595.8
ATL,MIA,2025,3,DL,9938,11475,75,595.8
ATL,MIA,2025,4,DL,10184,12000,80,595.8
ATL,MIA,2025,5,DL,10002,10508,71,595.8
ATL,MIA,2025,6,DL,8070,11900,70,595.8
ATL,MIA,2025,7,DL,10462,11627,77,595.8
ATL,MIA,2025,8,DL,10176,12705,77,595.8
ATL,MIA,2025,9,DL,8201,10560,66,595.8
ATL,MIA,2025,10,DL,7506,9250,74,595.8
ATL,MIA,2025,11,DL,7961,10350,75,595.8
ATL,MIA,2025,12,DL,7173,9504,72,595.8
ATL,MIA,2026,1,DL,9736,12240,72,595.8
ATL,MIA,2026,2,DL,9494,10952,74,595.8
ATL,MIA,2026,3,DL,10667,13148,76,595.8
ATL,MIA,2026,4,DL,7955,9940,71,595.8
ATL,MIA,2026,5,DL,8471,9520,68,595.8
ATL,PDX,2024,6,AA,17178,20475,117,2168.1
ATL,PDX,2024,7,AA,16203,18590,110,2168.1
ATL,PDX,2024,8,AA,18398,19888,113,2168.1
ATL,PDX,2024,9,AA,19294,21546,126,2168.1
ATL,PDX,2024,10,AA,12755,17176,113,2168.1
ATL,PDX,2024,11,AA,16038,18984,113,2168.1
ATL,PDX,2024,12,AA,20772,22500,125,2168.1
ATL,PDX,2025,1,AA,20616,23241,127,2168.1
ATL,PDX,2025,2,AA,19875,20634,114,2168.1
ATL,PDX,2025,3,AA,12876,16200,108,2168.1
ATL,PDX,2025,4,AA,14710,17556,114,2168.1
ATL,PDX,2025,5,AA,17757,21594,122,2168.1
ATL,PDX,2025,6,AA,16239,19908,126,2168.1
ATL,PDX,2025,7,AA,21685,22869,121,2168.1
ATL,PDX,2025,8,AA,18623,22320,124,2168.1
ATL,PDX,2025,9,AA,14705,18530,109,2168.1
ATL,PDX,2025,10,AA,19090,22100,130,2168.1
ATL,PDX,2025,11,AA,14532,19642,122,2168.1
ATL,PDX,2025,12,AA,17432,20412,108,2168.1
ATL,PDX,2026,1,AA,14327,17784,117,2168.1
ATL,PDX,2026,2,AA,22713,23920,130,2168.1
ATL,PDX,2026,3,AA,16115,21296,121,2168.1
ATL,PDX,2026,4,AA,17106,22800,120,2168.1
ATL,PDX,2026,5,AA,13410,20313,111,2168.1
ATL,PHL,2024,6,AA,22764,24016,152,665.9
ATL,PHL,2024,7,AA,22257,24424,142,665.9
ATL,PHL,2024,8,AA,17068,19716,159,665.9
ATL,PHL,2024,9,AA,15642,20020,154,665.9
ATL,PHL,2024,10,AA,17745,21000,168,665.9
ATL,PHL,2024,11,AA,16235,19479,151,665.9
ATL,PHL,2024,12,AA,16160,20174,154,665.9
ATL,PHL,2025,1,AA,18311,24864,148,665.9
ATL,PHL,2025,2,AA,19249,26316,153,665.9
ATL,PHL,2025,3,AA,15750,20592,143,665.9
ATL,PHL,2025,4,AA,17308,20115,135,665.9
ATL,PHL,2025,5,AA,19590,25420,164,665.9
ATL,PHL,2025,6,AA,16973,21024,146,665.9
ATL,PHL,2025,7,AA,18334,22862,142,665.9
ATL,PHL,2025,8,AA,13873,19118,158,665.9
ATL,PHL,2025,9,AA,18982,22137,141,665.9
ATL,PHL,2025,10,AA,20366,25800,150,665.9
ATL,PHL,2025,11,AA,17326,21545,155,665.9
ATL,PHL,2025,12,AA,17133,20410,130,665.9
ATL,PHL,2026,1,AA,18294,24180,155,665.9
ATL,PHL,2026,2,AA,18593,24012,138,665.9
ATL,PHL,2026,3,AA,21674,25277,157,665.9
ATL,PHL,2026,4,AA,17563,22630,155,665.9
ATL,PHL,2026,5,AA,15574,20790,154,665.9
ATL,RDU,2024,6,NK,4334,4761,69,355.6
ATL,RDU,2024,7,NK,3198,4636,61,355.6
ATL,RDU,2024,8,NK,3694,4248,72,355.6
ATL,RDU,2024,9,NK,3515,4225,65,355.6
ATL,RDU,2024,10,NK,3056,3366,66,355.6
ATL,RDU,2024,11,NK,3010,3477,61,355.6
ATL,RDU,2024,12,NK,3757,5320,70,355.6
ATL,RDU,2025,1,NK,3351,3648,64,355.6
ATL,RDU,2025,2,NK,3200,3906,62,355.6
ATL,RDU,2025,3,NK,2407,3648,64,355.6
ATL,RDU,2025,4,NK,3233,3744,72,355.6
ATL,RDU,2025,5,NK,3626,4680,65,355.6
ATL,RDU,2025,6,NK,2886,3484,67,355.6
ATL,RDU,2025,7,NK,4027,4810,65,355.6
ATL,RDU,2025,8,NK,4161,4290,65,355.6
ATL,RDU,2025,9,NK,3288,3835,65,355.6
ATL,RDU,2025,10,NK,2634,3172,61,355.6
ATL,RDU,2025,11,NK,3308,3904,64,355.6
ATL,RDU,2025,12,NK,3496,3960,66,355.6
ATL,RDU,2026,1,NK,4014,4686,66,355.6
ATL,RDU,2026,2,NK,3149,3762,66,355.6
ATL,RDU,2026,3,NK,2637,3136,56,355.6
ATL,RDU,2026,4,NK,2531,3180,60,355.6
ATL,RDU,2026,5,NK,2826,3264,64,355.6
ATL,RKD,2024,6,UA,15288,19434,158,1091.8
ATL,RKD,2024,7,UA,18429,20824,152,1091.8
ATL,RKD,2024,8,UA,14749,17375,139,1091.8
ATL,RKD,2024,9,UA,15048,20306,142,1091.8
ATL,RKD,2024,10,UA,13349,16244,131,1091.8
ATL,RKD,2024,11,UA,15550,18788,154,1091.8
ATL,RKD,2024,12,UA,19788,24332,158,1091.8
ATL,RKD,2025,1,UA,18907,23408,152,1091.8
ATL,RKD,2025,2,UA,15271,19781,151,1091.8
ATL,RKD,2025,3,UA,20952,24025,155,1091.8
ATL,RKD,2025,4,UA,18984,22638,154,1091.8
ATL,RKD,2025,5,UA,21572,24000,150,1091.8
ATL,RKD,2025,6,UA,20010,24480,160,1091.8
ATL,RKD,2025,7,UA,18199,23392,136,1091.8
ATL,RKD,2025,8,UA,15206,19404,154,1091.8
ATL,RKD,2025,9,UA,15002,19176,136,1091.8
ATL,RKD,2025,10,UA,18473,22968,132,1091.8
ATL,RKD,2025,11,UA,20665,23004,142,1091.8
ATL,RKD,2025,12,UA,15223,18753,141,1091.8
ATL,RKD,2026,1,UA,18383,23868,153,1091.8
ATL,RKD,2026,2,UA,15630,18150,150,1091.8
ATL,RKD,2026,3,UA,21112,24843,147,1091.8
ATL,RKD,2026,4,UA,15685,19448,143,1091.8
ATL,RKD,2026,5,UA,14024,18875,151,1091.8
ATL,SEA,2024,6,AS,8378,10017,63,2178.0
ATL,SEA,2024,7,AS,8220,11152,68,2178.0
ATL,SEA,2024,8,AS,8554,10788,62,2178.0
ATL,SEA,2024,9,AS,9191,11304,72,2178.0
ATL,SEA,2024,10,AS,10012,10584,63,2178.0
ATL,SEA,2024,11,AS,9869,11388,73,2178.0
ATL,SEA,2024,12,AS,8012,10880,68,2178.0
ATL,SEA,2025,1,AS,9302,11256,67,2178.0
ATL,SEA,2025,2,AS,9594,10230,66,2178.0
ATL,SEA,2025,3,AS,10893,13300,70,2178.0
ATL,SEA,2025,4,AS,9973,11410,70,2178.0
ATL,SEA,2025,5,AS,8019,10758,66,2178.0
ATL,SEA,2025,6,AS,11040,12638,71,2178.0
ATL,SEA,2025,7,AS,9080,11022,66,2178.0
ATL,SEA,2025,8,AS,10126,11316,69,2178.0
ATL,SEA,2025,9,AS,9690,12551,77,2178.0
ATL,SEA,2025,10,AS,9022,10400,65,2178.0
ATL,SEA,2025,11,AS,9899,11696,68,2178.0
ATL,SEA,2025,12,AS,10536,13536,72,2178.0
ATL,SEA,2026,1,AS,9656,11840,64,2178.0
ATL,SEA,2026,2,AS,9655,11830,65,2178.0
ATL,SEA,2026,3,AS,8858,10624,64,2178.0
ATL,SEA,2026,4,AS,9912,12376,68,2178.0
ATL,SEA,2026,5,AS,8805,10419,69,2178.0
ATL,SFO,2024,6,AA,10380,12714,78,2134.2
ATL,SFO,2024,7,AA,11823,13509,79,2134.2
ATL,SFO,2024,8,AA,9378,12070,71,2134.2
ATL,SFO,2024,9,AA,9539,12922,71,2134.2
ATL,SFO,2024,10,AA,9629,12728,74,2134.2
ATL,SFO,2024,11,AA,10611,13300,70,2134.2
ATL,SFO,2024,12,AA,8955,11396,74,2134.2
ATL,SFO,2025,1,AA,8421,11088,72,2134.2
ATL,SFO,2025,2,AA,9994,12172,68,2134.2
ATL,SFO,2025,3,AA,10069,12782,83,2134.2
ATL,SFO,2025,4,AA,10120,13114,79,2134.2
ATL,SFO,2025,5,AA,9705,11096,73,2134.2
ATL,SFO,2025,6,AA,9896,12425,71,2134.2
ATL,SFO,2025,7,AA,12432,14457,79,2134.2
ATL,SFO,2025,8,AA,9994,12080,80,2134.2
ATL,SFO,2025,9,AA,11921,15996,86,2134.2
ATL,SFO,2025,10,AA,9167,12551,77,2134.2
ATL,SFO,2025,11,AA,9679,12166,79,2134.2
ATL,SFO,2025,12,AA,13213,14877,87,2134.2
ATL,SFO,2026,1,AA,10211,12464,76,2134.2
ATL,SFO,2026,2,AA,8541,10640,70,2134.2
ATL,SFO,2026,3,AA,7592,10944,72,2134.2
ATL,SFO,2026,4,AA,12133,14857,83,2134.2
ATL,SFO,2026,5,AA,10416,13260,78,2134.2
ATL,SLC,2024,6,WN,15663,18928,112,1586.9
ATL,SLC,2024,7,WN,13319,17176,113,1586.9
ATL,SLC,2024,8,WN,16494,20587,119,1586.9
ATL,SLC,2024,9,WN,14503,18648,111,1586.9
ATL,SLC,2024,10,WN,14441,17928,108,1586.9
ATL,SLC,2024,11,WN,17852,20532,116,1586.9
ATL,SLC,2024,12,WN,15645,19278,102,1586.9
ATL,SLC,2025,1,WN,15972,18795,105,1586.9
ATL,SLC,2025,2,WN,9404,12300,82,1586.9
ATL,SLC,2025,3,WN,15866,18746,103,1586.9
ATL,SLC,2025,4,WN,16436,19153,107,1586.9
ATL,SLC,2025,5,WN,11620,15553,103,1586.9
ATL,SLC,2025,6,WN,13300,17442,114,1586.9
ATL,SLC,2025,7,WN,13338,17542,98,1586.9
ATL,SLC,2025,8,WN,12308,15543,99,1586.9
ATL,SLC,2025,9,WN,18682,23296,128,1586.9
ATL,SLC,2025,10,WN,14516,17985,109,1586.9
ATL,SLC,2025,11,WN,15277,17360,112,1586.9
ATL,SLC,2025,12,WN,9735,14345,95,1586.9
ATL,SLC,2026,1,WN,13680,18748,109,1586.9
ATL,SLC,2026,2,WN,14995,18462,102,1586.9
ATL,SLC,2026,3,WN,16437,19665,115,1586.9
ATL,SLC,2026,4,WN,16398,21168,112,1586.9
ATL,SLC,2026,5,WN,16258,18683,119,1586.9
AUG,JFK,2024,6,AS,1485,1696,32,325.3
AUG,JFK,2024,7,AS,1531,1890,27,325.3
AUG,JFK,2024,8,AS,1497,2016,28,325.3
AUG,JFK,2024,9,AS,1943,2272,32,325.3
AUG,JFK,2024,10,AS,1400,1998,27,325.3
AUG,JFK,2024,11,AS,1483,1898,26,325.3
AUG,JFK,2024,12,AS,1596,2048,32,325.3
AUG,JFK,2025,1,AS,1564,2052,27,325.3
AUG,JFK,2025,2,AS,1426,1800,30,325.3
AUG,JFK,2025,3,AS,1161,1643,31,325.3
AUG,JFK,2025,4,AS,1087,1482,26,325.3
AUG,JFK,2025,5,AS,1401,1674,27,325.3
AUG,JFK,2025,6,AS,1578,1736,31,325.3
AUG,JFK,2025,7,AS,897,1378,26,325.3
AUG,JFK,2025,8,AS,1837,1998,27,325.3
AUG,JFK,2025,9,AS,1744,2208,32,325.3
AUG,JFK,2025,10,AS,1304,1596,28,325.3
AUG,JFK,2025,11,AS,1636,2128,28,325.3
AUG,JFK,2025,12,AS,1292,1711,29,325.3
AUG,JFK,2026,1,AS,1560,1872,26,325.3
AUG,JFK,2026,2,AS,1319,1863,27,325.3
AUG,JFK,2026,3,AS,1657,2100,28,325.3
AUG,JFK,2026,4,AS,1672,2088,29,325.3
AUG,JFK,2026,5,AS,1520,1680,28,325.3
AUG,LAX,2024,6,WN,5649,6846,21,2660.6
AUG,LAX,2024,7,WN,4163,6027,21,2660.6
AUG,LAX,2024,8,WN,3296,4263,21,2660.6
AUG,LAX,2024,9,WN,5496,6156,19,2660.6
AUG,LAX,2024,10,WN,5624,7161,21,2660.6
AUG,LAX,2024,11,WN,3286,4440,20,2660.6
AUG,LAX,2024,12,WN,3589,4408,19,2660.6
AUG,LAX,2025,1,WN,3386,3933,19,2660.6
AUG,LAX,2025,2,WN,4277,5377,19,2660.6
AUG,LAX,2025,3,WN,4721,5670,18,2660.6
AUG,LAX,2025,4,WN,3939,5206,19,2660.6
AUG,LAX,2025,5,WN,3525,4484,19,2660.6
AUG,LAX,2025,6,WN,3701,4465,19,2660.6
AUG,LAX,2025,7,WN,5766,6216,21,2660.6
AUG,LAX,2025,8,WN,3720,4140,20,2660.6
AUG,LAX,2025,9,WN,5661,6463,23,2660.6
AUG,LAX,2025,10,WN,5250,6300,20,2660.6
AUG,LAX,2025,11,WN,4486,4935,21,2660.6
AUG,LAX,2025,12,WN,3566,4520,20,2660.6
AUG,LAX,2026,1,WN,3427,4347,21,2660.6
AUG,LAX,2026,2,WN,5050,6194,19,2660.6
AUG,LAX,2026,3,WN,5141,5795,19,2660.6
AUG,LAX,2026,4,WN,4274,4830,21,2660.6
AUG,LAX,2026,5,WN,5299,6741,21,2660.6
AUG,PWM,2024,6,B6,673,897,13,53.1
AUG,PWM,2024,7,B6,742,854,14,53.1
AUG,PWM,2024,8,B6,688,770,14,53.1
AUG,PWM,2024,9,B6,889,1125,15,53.1
AUG,PWM,2024,10,B6,798,1035,15,53.1
AUG,PWM,2024,11,B6,623,864,16,53.1
AUG,PWM,2024,12,B6,635,810,15,53.1
AUG,PWM,2025,1,B6,643,832,16,53.1
AUG,PWM,2025,2,B6,823,1022,14,53.1
AUG,PWM,2025,3,B6,634,742,14,53.1
AUG,PWM,2025,4,B6,862,1050,14,53.1
AUG,PWM,2025,5,B6,645,714,14,53.1
AUG,PWM,2025,6,B6,727,812,14,53.1
AUG,PWM,2025,7,B6,854,980,14,53.1
AUG,PWM,2025,8,B6,702,960,15,53.1
AUG,PWM,2025,9,B6,682,868,14,53.1
AUG,PWM,2025,10,B6,704,840,14,53.1
AUG,PWM,2025,11,B6,834,1095,15,53.1
AUG,PWM,2025,12,B6,723,924,14,53.1
AUG,PWM,2026,1,B6,654,896,14,53.1
AUG,PWM,2026,2,B6,808,928,16,53.1
AUG,PWM,2026,3,B6,824,915,15,53.1
AUG,PWM,2026,4,B6,593,750,15,53.1
AUG,PWM,2026,5,B6,701,770,14,53.1
AUG,RKD,2024,6,UA,1947,2035,37,39.0
AUG,RKD,2024,7,UA,1836,2590,35,39.0
AUG,RKD,2024,8,UA,1718,2145,33,39.0
AUG,RKD,2024,9,UA,1581,1881,33,39.0
AUG,RKD,2024,10,UA,2151,2520,35,39.0
AUG,RKD,2024,11,UA,1814,2368,37,39.0
AUG,RKD,2024,12,UA,1489,1938,34,39.0
AUG,RKD,2025,1,UA,1525,1980,36,39.0
AUG,RKD,2025,2,UA,1601,1870,34,39.0
AUG,RKD,2025,3,UA,2158,2312,34,39.0
AUG,RKD,2025,4,UA,2144,2210,34,39.0
AUG,RKD,2025,5,UA,1991,2412,36,39.0
AUG,RKD,2025,6,UA,1615,2176,34,39.0
AUG,RKD,2025,7,UA,1941,2412,36,39.0
AUG,RKD,2025,8,UA,2043,2106,39,39.0
AUG,RKD,2025,9,UA,1701,1872,36,39.0
AUG,RKD,2025,10,UA,1614,1850,37,39.0
AUG,RKD,2025,11,UA,1614,2052,36,39.0
AUG,RKD,2025,12,UA,1730,2331,37,39.0
AUG,RKD,2026,1,UA,2237,2485,35,39.0
AUG,RKD,2026,2,UA,1450,1824,32,39.0
AUG,RKD,2026,3,UA,1683,2242,38,39.0
AUG,RKD,2026,4,UA,2063,2691,39,39.0
AUG,RKD,2026,5,UA,1894,2142,34,39.0
AUG,SEA,2024,6,B6,8108,9268,28,2486.6
AUG,SEA,2024,7,B6,4035,5300,25,2486.6
AUG,SEA,2024,8,B6,5170,6375,25,2486.6
AUG,SEA,2024,9,B6,6996,8961,29,2486.6
AUG,SEA,2024,10,B6,6679,7685,29,2486.6
AUG,SEA,2024,11,B6,6198,7641,27,2486.6
AUG,SEA,2024,12,B6,6773,8883,27,2486.6
AUG,SEA,2025,1,B6,6112,7714,29,2486.6
AUG,SEA,2025,2,B6,7394,8721,27,2486.6
AUG,SEA,2025,3,B6,8045,9436,28,2486.6
AUG,SEA,2025,4,B6,8054,9960,30,2486.6
AUG,SEA,2025,5,B6,7218,8215,31,2486.6
AUG,SEA,2025,6,B6,4945,6750,25,2486.6
AUG,SEA,2025,7,B6,8132,10005,29,2486.6
AUG,SEA,2025,8,B6,6565,7280,28,2486.6
AUG,SEA,2025,9,B6,4608,5796,28,2486.6
AUG,SEA,2025,10,B6,6374,7514,26,2486.6
AUG,SEA,2025,11,B6,5596,7395,29,2486.6
AUG,SEA,2025,12,B6,4924,6240,26,2486.6
AUG,SEA,2026,1,B6,7081,8584,29,2486.6
AUG,SEA,2026,2,B6,6917,10260,30,2486.6
AUG,SEA,2026,3,B6,7207,9164,29,2486.6
AUG,SEA,2026,4,B6,5924,8073,27,2486.6
AUG,SEA,2026,5,B6,5658,7200,30,2486.6
AUS,ATL,2024,6,DL,9385,11152,82,811.0
AUS,ATL,2024,7,DL,9733,11470,74,811.0
AUS,ATL,2024,8,DL,11339,12267,87,811.0
AUS,ATL,2024,9,DL,8297,9956,76,811.0
AUS,ATL,2024,10,DL,8695,10240,80,811.0
AUS,ATL,2024,11,DL,8912,10773,81,811.0
AUS,ATL,2024,12,DL,7552,10050,67,811.0
AUS,ATL,2025,1,DL,12036,12792,78,811.0
AUS,ATL,2025,2,DL,8990,11890,82,811.0
AUS,ATL,2025,3,DL,8690,11218,79,811.0
AUS,ATL,2025,4,DL,11762,13366,82,811.0
AUS,ATL,2025,5,DL,10411,14442,83,811.0
AUS,ATL,2025,6,DL,7936,10575,75,811.0
AUS,ATL,2025,7,DL,12550,14193,83,811.0
AUS,ATL,2025,8,DL,8345,10541,83,811.0
AUS,ATL,2025,9,DL,13659,15390,90,811.0
AUS,ATL,2025,10,DL,9108,10800,80,811.0
AUS,ATL,2025,11,DL,8614,10664,86,811.0
AUS,ATL,2025,12,DL,11106,14875,85,811.0
AUS,ATL,2026,1,DL,10846,13940,85,811.0
AUS,ATL,2026,2,DL,11267,13200,88,811.0
AUS,ATL,2026,3,DL,8826,13035,79,811.0
AUS,ATL,2026,4,DL,8736,11340,90,811.0
AUS,ATL,2026,5,DL,8763,10906,82,811.0
AUS,CLT,2024,6,DL,6660,8040,60,1030.4
AUS,CLT,2024,7,DL,6205,7847,59,1030.4
AUS,CLT,2024,8,DL,6997,9204,59,1030.4
AUS,CLT,2024,9,DL,6619,9460,55,1030.4
AUS,CLT,2024,10,DL,6717,8372,52,1030.4
AUS,CLT,2024,11,DL,7472,9184,56,1030.4
AUS,CLT,2024,12,DL,5947,6820,55,1030.4
AUS,CLT,2025,1,DL,7275,9128,56,1030.4
AUS,CLT,2025,2,DL,6394,8178,58,1030.4
AUS,CLT,2025,3,DL,6240,8379,57,1030.4
AUS,CLT,2025,4,DL,5529,6572,53,1030.4
AUS,CLT,2025,5,DL,6835,7700,55,1030.4
AUS,CLT,2025,6,DL,6205,8835,57,1030.4
AUS,CLT,2025,7,DL,5221,6375,51,1030.4
AUS,CLT,2025,8,DL,6571,7632,48,1030.4
AUS,CLT,2025,9,DL,6111,7540,58,1030.4
AUS,CLT,2025,10,DL,6373,7830,58,1030.4
AUS,CLT,2025,11,DL,8341,10230,62,1030.4
AUS,CLT,2025,12,DL,6930,7504,56,1030.4
AUS,CLT,2026,1,DL,6149,8418,61,1030.4
AUS,CLT,2026,2,DL,6060,6985,55,1030.4
AUS,CLT,2026,3,DL,5360,6655,55,1030.4
AUS,CLT,2026,4,DL,7806,9744,58,1030.4
AUS,CLT,2026,5,DL,7073,8493,57,1030.4
AUS,IAH,2024,6,WN,5170,5850,78,139.5
AUS,IAH,2024,7,WN,4144,5376,84,139.5
AUS,IAH,2024,8,WN,4852,6205,85,139.5
AUS,IAH,2024,9,WN,4290,6004,79,139.5
AUS,IAH,2024,10,WN,4345,5175,75,139.5
AUS,IAH,2024,11,WN,4097,5280,88,139.5
AUS,IAH,2024,12,WN,4243,5520,80,139.5
AUS,IAH,2025,1,WN,4535,5394,87,139.5
AUS,IAH,2025,2,WN,4554,5600,80,139.5
AUS,IAH,2025,3,WN,4027,4960,80,139.5
AUS,IAH,2025,4,WN,4008,4664,88,139.5
AUS,IAH,2025,5,WN,4668,5904,82,139.5
AUS,IAH,2025,6,WN,3201,4212,81,139.5
AUS,IAH,2025,7,WN,4522,5580,90,139.5
AUS,IAH,2025,8,WN,4257,5394,87,139.5
AUS,IAH,2025,9,WN,4814,5616,78,139.5
AUS,IAH,2025,10,WN,4261,5616,78,139.5
AUS,IAH,2025,11,WN,4487,5478,83,139.5
AUS,IAH,2025,12,WN,5538,6438,87,139.5
AUS,IAH,2026,1,WN,4469,5456,88,139.5
AUS,IAH,2026,2,WN,4971,5850,78,139.5
AUS,IAH,2026,3,WN,4577,5698,77,139.5
AUS,IAH,2026,4,WN,5085,5940,90,139.5
AUS,IAH,2026,5,WN,3047,3900,78,139.5
AUS,LAX,2024,6,AS,8434,10833,69,1239.6
AUS,LAX,2024,7,AS,9318,11360,71,1239.6
AUS,LAX,2024,8,AS,10908,13725,75,1239.6
AUS,LAX,2024,9,AS,11364,11718,63,1239.6
AUS,LAX,2024,10,AS,7913,10855,65,1239.6
AUS,LAX,2024,11,AS,10079,12308,68,1239.6
AUS,LAX,2024,12,AS,9284,12025,65,1239.6
AUS,LAX,2025,1,AS,8540,11033,59,1239.6
AUS,LAX,2025,2,AS,9539,11725,67,1239.6
AUS,LAX,2025,3,AS,9668,12350,65,1239.6
AUS,LAX,2025,4,AS,10191,11424,68,1239.6
AUS,LAX,2025,5,AS,7967,9360,60,1239.6
AUS,LAX,2025,6,AS,9226,11570,65,1239.6
AUS,LAX,2025,7,AS,8421,10176,64,1239.6
AUS,LAX,2025,8,AS,9460,10251,67,1239.6
AUS,LAX,2025,9,AS,7928,9440,59,1239.6
AUS,LAX,2025,10,AS,8896,11424,68,1239.6
AUS,LAX,2025,11,AS,7800,9802,58,1239.6
AUS,LAX,2025,12,AS,8985,10251,67,1239.6
AUS,LAX,2026,1,AS,6787,9774,54,1239.6
AUS,LAX,2026,2,AS,9362,11431,71,1239.6
AUS,LAX,2026,3,AS,7846,9752,53,1239.6
AUS,LAX,2026,4,AS,8262,11776,64,1239.6
AUS,LAX,2026,5,AS,8678,10570,70,1239.6
AUS,MSY,2024,6,B6,4209,4544,32,442.4
AUS,MSY,2024,7,B6,3502,4752,33,442.4
AUS,MSY,2024,8,B6,3595,4480,32,442.4
AUS,MSY,2024,9,B6,4157,5010,30,442.4
AUS,MSY,2024,10,B6,4265,5643,33,442.4
AUS,MSY,2024,11,B6,3091,4410,30,442.4
AUS,MSY,2024,12,B6,2678,3906,31,442.4
AUS,MSY,2025,1,B6,3701,4865,35,442.4
AUS,MSY,2025,2,B6,3343,4410,30,442.4
AUS,MSY,2025,3,B6,3523,4572,36,442.4
AUS,MSY,2025,4,B6,3255,3751,31,442.4
AUS,MSY,2025,5,B6,3054,3906,31,442.4
AUS,MSY,2025,6,B6,3396,4350,29,442.4
AUS,MSY,2025,7,B6,3416,4238,26,442.4
AUS,MSY,2025,8,B6,3488,5084,31,442.4
AUS,MSY,2025,9,B6,3393,3720,30,442.4
AUS,MSY,2025,10,B6,3255,4263,29,442.4
AUS,MSY,2025,11,B6,3135,3712,29,442.4
AUS,MSY,2025,12,B6,3630,4191,33,442.4
AUS,MSY,2026,1,B6,3284,4030,31,442.4
AUS,MSY,2026,2,B6,4042,5053,31,442.4
AUS,MSY,2026,3,B6,4251,4884,33,442.4
AUS,MSY,2026,4,B6,3786,4890,30,442.4
AUS,MSY,2026,5,B6,4044,4898,31,442.4
AUS,ORD,2024,6,DL,4467,5330,41,978.0
AUS,ORD,2024,7,DL,4610,6468,44,978.0
AUS,ORD,2024,8,DL,5795,6820,44,978.0
AUS,ORD,2024,9,DL,3907,5200,40,978.0
AUS,ORD,2024,10,DL,5971,7098,42,978.0
AUS,ORD,2024,11,DL,5915,7224,42,978.0
AUS,ORD,2024,12,DL,4814,6318,39,978.0
AUS,ORD,2025,1,DL,4055,5576,41,978.0
AUS,ORD,2025,2,DL,6249,6674,47,978.0
AUS,ORD,2025,3,DL,3801,5240,40,978.0
AUS,ORD,2025,4,DL,5323,6273,41,978.0
AUS,ORD,2025,5,DL,4906,5680,40,978.0
AUS,ORD,2025,6,DL,5097,6630,39,978.0
AUS,ORD,2025,7,DL,5884,6536,43,978.0
AUS,ORD,2025,8,DL,4888,6800,40,978.0
AUS,ORD,2025,9,DL,3979,5031,39,978.0
AUS,ORD,2025,10,DL,5694,6280,40,978.0
AUS,ORD,2025,11,DL,5566,6116,44,978.0
AUS,ORD,2025,12,DL,6434,6683,41,978.0
AUS,ORD,2026,1,DL,4589,6156,36,978.0
AUS,ORD,2026,2,DL,5326,5700,38,978.0
AUS,ORD,2026,3,DL,5231,6320,40,978.0
AUS,ORD,2026,4,DL,4068,4797,39,978.0
AUS,ORD,2026,5,DL,3676,4810,37,978.0
BDL,ATL,2024,6,DL,6214,7425,55,858.7
BDL,ATL,2024,7,DL,8067,8840,52,858.7
BDL,ATL,2024,8,DL,7034,9352,56,858.7
BDL,ATL,2024,9,DL,7741,9204,59,858.7
BDL,ATL,2024,10,DL,6446,8109,53,858.7
BDL,ATL,2024,11,DL,7643,9016,56,858.7
BDL,ATL,2024,12,DL,8559,9396,54,858.7
BDL,ATL,2025,1,DL,5933,6888,56,858.7
BDL,ATL,2025,2,DL,7074,8322,57,858.7
BDL,ATL,2025,3,DL,6729,7938,54,858.7
BDL,ATL,2025,4,DL,6237,6960,58,858.7
BDL,ATL,2025,5,DL,5897,8004,58,858.7
BDL,ATL,2025,6,DL,5816,6954,57,858.7
BDL,ATL,2025,7,DL,8991,10440,60,858.7
BDL,ATL,2025,8,DL,6774,9735,59,858.7
BDL,ATL,2025,9,DL,6459,7696,52,858.7
BDL,ATL,2025,10,DL,5494,6448,52,858.7
BDL,ATL,2025,11,DL,6823,8215,53,858.7
BDL,ATL,2025,12,DL,6887,8178,58,858.7
BDL,ATL,2026,1,DL,5550,6731,53,858.7
BDL,ATL,2026,2,DL,6002,7285,47,858.7
BDL,ATL,2026,3,DL,5257,7139,59,858.7
